activity,disc,duration,id,rating,title,track,trackartist,trackurl
2,1,259,jamendo-050417,3,What Gandhi Said ,1,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/01.mp3
1,1,283,jamendo-050417,2,Black Wind ,2,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/02.mp3
2,1,255,jamendo-050417,3,Werewolf Blues,3,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/03.mp3
2,1,273,jamendo-050417,3,Mind Of Blue ,4,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/04.mp3
2,1,321,jamendo-050417,3,Autumn Night ,5,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/05.mp3
2,1,269,jamendo-050417,3,Explode In Blue ,6,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/06.mp3
2,1,261,jamendo-050417,2,Marlene ,7,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/07.mp3
2,1,222,jamendo-050417,3,My Summer Sin ,8,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/08.mp3
2,1,221,jamendo-050417,3,World of Dylith ,9,The Dada Weatherman,http://www.archive.org/download/jamendo-050417/09.mp3
1,1,247,jamendo-073619,3,Harmonies,1,The Dada Weatherman,http://www.archive.org/download/jamendo-073619/01.mp3
2,1,225,jamendo-073619,2,Sea-Saw,2,The Dada Weatherman,http://www.archive.org/download/jamendo-073619/02.mp3
2,1,283,jamendo-073619,3,On The Road,3,The Dada Weatherman,http://www.archive.org/download/jamendo-073619/03.mp3
2,1,283,jamendo-073619,3,W83rd,4,The Dada Weatherman,http://www.archive.org/download/jamendo-073619/04.mp3
2,1,277,jamendo-073619,3,Owl On The Oak Tree,5,The Dada Weatherman,http://www.archive.org/download/jamendo-073619/05.mp3
1,1,199,jamendo-073619,3,Invisible Wind,6,The Dada Weatherman,http://www.archive.org/download/jamendo-073619/06.mp3
1,1,132,TTRR009,2,From A Window,1,The Developing,http://www.archive.org/download/TTRR009/01-TheDeveloping-FromAWindow.mp3
1,1,192,TTRR009,3,Seconds In Height,2,The Developing,http://www.archive.org/download/TTRR009/02-TheDeveloping-SecondsInHeight.mp3
1,1,273,TTRR009,3,Evening Walk,3,The Developing,http://www.archive.org/download/TTRR009/03-TheDeveloping-EveningWalk.mp3
2,1,208,TTRR009,3,Through A Blizzard,4,The Developing,http://www.archive.org/download/TTRR009/04-TheDeveloping-ThroughABllizzard.mp3
2,1,116,hc1984,1,Submarine,1,The Dook,http://www.archive.org/download/hc1984/hc1984_1_-_Submarine_by_The_Dook.mp3
2,1,157,hc1984,4,"That is Where You'll Find Me, Underneath the Sea",2,The Dook,http://www.archive.org/download/hc1984/hc1984_2_points_at_5_-_That_Is_Where_Youll_Find_Me_by_The_Dook.mp3
1,1,60,hc1984,2,The Laughter of Robins Rendering Rubbish Sand Castles Miles Above,3,The Dook,http://www.archive.org/download/hc1984/hc1984_3_-_The_Laughter_Of_Robins_Rendering_Rubbish_Sand_Castles_Miles_Above_by_The_Dook.mp3
2,1,169,hc1984,3,I Make a Discovery but the Chest is Empty,4,The Dook,http://www.archive.org/download/hc1984/hc1984_3_and_a_hoof_-_I_Make_A_Discovery_But_The_Chest_Is_Empty_by_The_Dook.mp3
2,1,178,hc1984,3,Port Side Party on the Poop Decks,5,The Dook,http://www.archive.org/download/hc1984/hc1984_4_-_Port_Side_Party_On_The_Poop_Decks_by_The_Dook.mp3
1,1,85,hc1984,2,The Octopus Watches from Several Angles,6,The Dook,http://www.archive.org/download/hc1984/hc1984_5_-_The_Octopus_Watches_From_Several_Angles_by_The_Dook.mp3
2,1,206,hc1984,4,No Boat Can Stop (If There's Wine All Over the Bloody Sails),7,The Dook,http://www.archive.org/download/hc1984/hc1984_1_-_Submarine_by_The_Dook.mp3
3,1,147,aue0603,2,Judith You Did It,1,The Dots,http://www.archive.org/download/aue0603/01_The_Dots_Judith_You_Did_It.mp3
3,1,177,aue0603,2,Monkeys Out Of Town,2,The Dots,http://www.archive.org/download/aue0603/02_The_Dots_Monkeys_Out_of_Town.mp3
2,1,165,aue0603,2,Out Of My Life,3,The Dots,http://www.archive.org/download/aue0603/03_The_Dots_Out_of_My_Life.mp3
2,1,206,aue0603,2,Coreena,4,The Dots,http://www.archive.org/download/aue0603/04_The_Dots_Coreena.mp3
2,1,274,BSA-DSR013,3,Dear Dilla (Lyrics Version),1,The Duo,http://www.archive.org/download/BSA-DSR013/01-TheDuo-DearDilla_LyricsVersion.mp3
2,1,178,BSA-DSR013,2,Progurim,2,The Duo,http://www.archive.org/download/BSA-DSR013/02-TheDuo-Progurim.mp3
1,1,202,BSA-DSR013,3,Intelli Melody,3,The Duo,http://www.archive.org/download/BSA-DSR013/03-TheDuo-IntelliMelody.mp3
2,1,134,BSA-DSR013,2,70s Comic Interlude Pt.2,4,"The Duo, Brerrabbit",http://www.archive.org/download/BSA-DSR013/04-TheDuoFeaturingDJBrerrabbit-70sComicInterludePt2.mp3
2,1,241,BSA-DSR013,2,Just Right,5,The Duo,http://www.archive.org/download/BSA-DSR013/05-TheDuo-JustRight.mp3
2,1,238,BSA-DSR013,2,Cheef Long Tooth,6,The Duo,http://www.archive.org/download/BSA-DSR013/06-TheDuo-CheefLongTooth.mp3
2,1,192,BSA-DSR013,2,Crazee,7,The Duo,http://www.archive.org/download/BSA-DSR013/07-TheDuo-Crazee.mp3
1,1,235,BSA-DSR013,2,Zen Breakin,8,The Duo,http://www.archive.org/download/BSA-DSR013/08-TheDuo-ZenBreakin.mp3
2,1,210,BSA-DSR013,2,Radio Head,9,The Duo,http://www.archive.org/download/BSA-DSR013/09-TheDuo-RadioHead.mp3
2,1,312,BSA-DSR013,2,In And Out Mixin It Up,10,The Duo,http://www.archive.org/download/BSA-DSR013/10-TheDuo-InAndOutMixinItUp.mp3
2,1,105,BSA-DSR013,2,One Reason,11,The Duo,http://www.archive.org/download/BSA-DSR013/11-TheDuo-OneReason.mp3
2,1,270,BSA-DSR013,3,Dear Dilla Rmx (Beat),12,The Duo,http://www.archive.org/download/BSA-DSR013/12-TheDuo-DearDillaRmx_Beat.mp3
2,1,142,BSA-DSR013,1,300000 Volts,13,The Duo,http://www.archive.org/download/BSA-DSR013/13-TheDuo-300000Volts.mp3
2,1,153,BSA-DSR013,2,Funky Tactics,14,The Duo,http://www.archive.org/download/BSA-DSR013/14-TheDuo-FunkyTactics.mp3
1,1,169,fbl008TheDwindlers-Dreams,3,Wenn's Dream,1,The Dwindlers,http://www.archive.org/download/fbl008TheDwindlers-Dreams/01WennsDream.mp3
1,1,268,fbl008TheDwindlers-Dreams,3,Pale Blue Dress,2,The Dwindlers,http://www.archive.org/download/fbl008TheDwindlers-Dreams/02PaleBlueDress.mp3
1,1,279,fbl008TheDwindlers-Dreams,2,Royal Suitors,3,The Dwindlers,http://www.archive.org/download/fbl008TheDwindlers-Dreams/03RoyalSuitors.mp3
1,1,294,fbl008TheDwindlers-Dreams,3,Heart Trip,4,The Dwindlers,http://www.archive.org/download/fbl008TheDwindlers-Dreams/04HeartTrip.mp3
2,1,288,enrmp268_the_easton_ellises_-_black_love,3,Black Love,1,The Easton Ellises,http://www.archive.org/download/enrmp268_the_easton_ellises_-_black_love/01_the_easton_ellises_-_black_love.mp3
2,1,476,enrmp268_the_easton_ellises_-_black_love,3,Black Love (Nomis Yor - Feed Your Addiction Remix),2,The Easton Ellises,http://www.archive.org/download/enrmp268_the_easton_ellises_-_black_love/02_the_easton_ellises_-_black_love__nomis_yor___feed_your_addiction_remix_.mp3
2,1,290,enrmp268_the_easton_ellises_-_black_love,3,Black Love (Instrumental),3,The Easton Ellises,http://www.archive.org/download/enrmp268_the_easton_ellises_-_black_love/03_the_easton_ellises_-_black_love__instrumental_.mp3
2,1,225,enrmp272_the_easton_ellises_-_ep_one,4,Liquorstore,1,The Easton Ellises,http://www.archive.org/download/enrmp272_the_easton_ellises_-_ep_one/01_the_easton_ellises_-_liquorstore.mp3
3,1,229,enrmp272_the_easton_ellises_-_ep_one,3,Sex Like Art,2,The Easton Ellises,http://www.archive.org/download/enrmp272_the_easton_ellises_-_ep_one/02_the_easton_ellises_-_sex_like_art.mp3
3,1,228,enrmp272_the_easton_ellises_-_ep_one,4,Yakuza Baby,3,The Easton Ellises,http://www.archive.org/download/enrmp272_the_easton_ellises_-_ep_one/03_the_easton_ellises_-_yakuza_baby.mp3
2,1,255,enrmp272_the_easton_ellises_-_ep_one,4,Glitches,4,The Easton Ellises,http://www.archive.org/download/enrmp272_the_easton_ellises_-_ep_one/04_the_easton_ellises_-_glitches.mp3
2,1,242,enrmp272_the_easton_ellises_-_ep_one,4,Endorphin,5,The Easton Ellises,http://www.archive.org/download/enrmp272_the_easton_ellises_-_ep_one/05_the_easton_ellises_-_endorphin.mp3
2,1,268,enrmp283_the_easton_ellises_-_ersatz,3,Ersatz,1,The Easton Ellises,http://www.archive.org/download/enrmp283_the_easton_ellises_-_ersatz/01_the_easton_ellises_-_ersatz.mp3
2,1,263,enrmp283_the_easton_ellises_-_ersatz,3,Ersatz (D Xela & Nomis Yor Summer Mix Radio Edit),2,The Easton Ellises,http://www.archive.org/download/enrmp283_the_easton_ellises_-_ersatz/02_the_easton_ellises_-_ersatz__d_xela___nomis_yor_summer_mix_radio_edit_.mp3
2,1,488,enrmp283_the_easton_ellises_-_ersatz,3,Ersatz (D Xela & Nomis Yor Summer Mix),3,The Easton Ellises,http://www.archive.org/download/enrmp283_the_easton_ellises_-_ersatz/03_the_easton_ellises_-_ersatz__d_xela___nomis_yor_summer_mix_.mp3
3,1,227,enrmp311_the_easton_ellises_-_dance_it__dance_all,4,"Dance it, Dance all",1,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/01_the_easton_ellises_-_dance_it__dance_all.mp3
2,1,289,enrmp311_the_easton_ellises_-_dance_it__dance_all,3,"Dance it, Dance all (Motel Costes Mix)",2,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/02_the_easton_ellises_-_dance_it__dance_all__motel_costes_mix_.mp3
3,1,256,enrmp311_the_easton_ellises_-_dance_it__dance_all,4,"Dance it, Dance all (Violet & The Mutants Remix) ",3,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/03_the_easton_ellises_-_dance_it__dance_all__violet_and_the_mutants_remix_.mp3
3,1,375,enrmp311_the_easton_ellises_-_dance_it__dance_all,2,"Dance it, Dance all (Nimi Dovrat Remix)",4,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/04_the_easton_ellises_-_dance_it__dance_all__nimi_dovrat_remix_.mp3
3,1,469,enrmp311_the_easton_ellises_-_dance_it__dance_all,3,"Dance it, Dance all (Neopol Remix)",5,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/05_the_easton_ellises_-_dance_it__dance_all__neopol_remix_.mp3
3,1,245,enrmp311_the_easton_ellises_-_dance_it__dance_all,2,"Dance it, Dance all (Goodbye Delete Megamix 1984)",6,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/06_the_easton_ellises_-_dance_it__dance_all__goodbye_delete_megamix_1984_.mp3
2,1,467,enrmp311_the_easton_ellises_-_dance_it__dance_all,2,"Dance it, Dance all (Alessandro Pantera & Petrus Steil Remix)",7,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/07_the_easton_ellises_-_dance_it__dance_all__alessandro_pantera_and_petrus_steil_remix_.mp3
2,1,232,enrmp311_the_easton_ellises_-_dance_it__dance_all,2,"Dance it, Dance all (Anydoll Remix)",8,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/08_the_easton_ellises_-_dance_it__dance_all__anydoll_remix_.mp3
2,1,393,enrmp311_the_easton_ellises_-_dance_it__dance_all,2,"Dance it, Dance all (Kidnas & Asai Remix)",9,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/09_the_easton_ellises_-_dance_it__dance_all__kidnas_and_asai_remix_.mp3
2,1,379,enrmp311_the_easton_ellises_-_dance_it__dance_all,2,"Dance it, Dance all (Al Jerry Remix)",10,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/10_the_easton_ellises_-_dance_it__dance_all__al_jerry_remix_.mp3
3,1,220,enrmp311_the_easton_ellises_-_dance_it__dance_all,2,"Dance it, Dance all (Funkt Remix)",11,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/11_the_easton_ellises_-_dance_it__dance_all__funkt_remix_.mp3
2,1,257,enrmp311_the_easton_ellises_-_dance_it__dance_all,2,"Dance it, Dance all (Mattanoll Remix)",12,The Easton Ellises,http://www.archive.org/download/enrmp311_the_easton_ellises_-_dance_it__dance_all/12_the_easton_ellises_-_dance_it__dance_all__mattanoll_remix_.mp3
3,1,233,enrmp299_the_easton_ellises_-_ep_two,4,Sexdrugsrocknroll,1,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/01_the_easton_ellises_-_sexdrugsrocknroll.mp3
3,1,260,enrmp299_the_easton_ellises_-_ep_two,3,Insomnia ,2,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/02_the_easton_ellises_-_insomnia.mp3
2,1,267,enrmp299_the_easton_ellises_-_ep_two,3,Ersatz,3,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/03_the_easton_ellises_-_ersatz.mp3
2,1,288,enrmp299_the_easton_ellises_-_ep_two,3,Black Love,4,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/04_the_easton_ellises_-_black_love.mp3
3,1,209,enrmp299_the_easton_ellises_-_ep_two,3,Ersatz (Violet And The Mutants Remix),5,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/05_the_easton_ellises_-_ersatz__violet_and_the_mutants_remix_.mp3
2,1,263,enrmp299_the_easton_ellises_-_ep_two,2,Ersatz (D Xela & Nomis Yor's Summer Mix Radio Edit),6,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/06_the_easton_ellises_-_ersatz__d_xela___nomis_yor_s_summer_mix_radio_edit_.mp3
3,1,259,enrmp299_the_easton_ellises_-_ep_two,3,Black Love (Violet And The Mutants Remix),7,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/07_the_easton_ellises_-_black_love__violet_and_the_mutants_remix_.mp3
2,1,477,enrmp299_the_easton_ellises_-_ep_two,2,Black Love (Nomis Yor's Feed Your Addiction Remix),8,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/08_the_easton_ellises_-_black_love_nomis_yor_s_feed_your_addiction_remix_.mp3
2,1,259,enrmp299_the_easton_ellises_-_ep_two,2,Insomnia (Bonus AV Remix),9,The Easton Ellises,http://www.archive.org/download/enrmp299_the_easton_ellises_-_ep_two/09_the_easton_ellises_-_insomnia__bonus_av_remix_.mp3
1,1,131,TheElectricPoet-HellBound,2,A Little Piece of Truth,1,The Electric Poet,http://www.archive.org/download/TheElectricPoet-HellBound/01.A%20Little%20Piece%20of%20Truth.mp3
1,1,304,TheElectricPoet-HellBound,2,HellBound,2,The Electric Poet,http://www.archive.org/download/TheElectricPoet-HellBound/02.Hell%20Bound.mp3
1,1,510,TheElectricPoet-HellBound,2,How's Your Joint?,3,The Electric Poet,http://www.archive.org/download/TheElectricPoet-HellBound/03.How%2527s%20Your%20Joint.mp3
2,1,126,TheElectricPoet-HellBound,1,Field Nigger,4,The Electric Poet,http://www.archive.org/download/TheElectricPoet-HellBound/04.Field%20Nigger.mp3
2,1,663,TheElectricPoet-HellBound,1,Untitled,5,The Electric Poet,http://www.archive.org/download/TheElectricPoet-HellBound/05.Untitled.mp3
2,1,222,AFullMoonParty,3,Widower's Song,1,The Emer Mulholland Group,http://www.archive.org/download/AFullMoonParty/01_widowersSong.mp3
2,1,165,AFullMoonParty,3,les Canadiens,2,The Emer Mulholland Group,http://www.archive.org/download/AFullMoonParty/02_lesCanadiens.mp3
2,1,131,AFullMoonParty,2,Dexedrine Dreams Redux,3,The Emer Mulholland Group,http://www.archive.org/download/AFullMoonParty/03_dexedrineDreamsRedux.mp3
2,1,178,AFullMoonParty,3,Sandoval's Middle Stepdaughter,4,The Emer Mulholland Group,http://www.archive.org/download/AFullMoonParty/04_sandovalsMiddleStepdaughter.mp3
2,1,198,AFullMoonParty,2,Human Sacrifice For Beginners,5,The Emer Mulholland Group,http://www.archive.org/download/AFullMoonParty/05_humanSacrificeForBeginners.mp3
2,1,251,AFullMoonParty,4,Patron Saint of Midwives,6,The Emer Mulholland Group,http://www.archive.org/download/AFullMoonParty/06_patronSaintOfMidwives.mp3
2,1,207,bump009,2,Castaway,1,The FarCry,http://www.archive.org/download/bump009/bump009_01-the_farcry-castaway.mp3
3,1,193,bump009,2,Baby Funk,2,The FarCry,http://www.archive.org/download/bump009/bump009_02-the_farcry-baby_funk.mp3
2,1,232,bump009,3,Feel Me feat. Compass and Guns,3,The FarCry,http://www.archive.org/download/bump009/bump009_03-the_farcry-feel_me_feat_compass_and_guns.mp3
2,1,300,bump009,2,Love In Shandong,4,The FarCry,http://www.archive.org/download/bump009/bump009_04-the_farcry-love_in_shandong.mp3
3,1,287,bump009,2,Only You,5,The FarCry,http://www.archive.org/download/bump009/bump009_05-the_farcry-only_you.mp3
3,1,302,bump009,3,Elysium (Live Edit),6,The FarCry,http://www.archive.org/download/bump009/bump009_06-the_farcry-elysium_live_edit.mp3
2,1,318,bump021,3,Follow Me,1,The FarCry,http://www.archive.org/download/bump021/bump021_01-the_farcry-follow_me.mp3
2,1,310,bump021,3,Motion,2,The FarCry,http://www.archive.org/download/bump021/bump021_02-the_farcry-motion.mp3
2,1,355,bump021,3,Lylu,3,The FarCry,http://www.archive.org/download/bump021/bump021_03-the_farcry-lylu.mp3
2,1,301,bump021,2,The Beach,4,The FarCry,http://www.archive.org/download/bump021/bump021_04-the_farcry-the_beach.mp3
2,1,362,bump021,2,The Calling,5,The FarCry,http://www.archive.org/download/bump021/bump021_05-the_farcry-the_calling.mp3
2,1,303,SYS001,2,Video Center (Digital),1,The Force,http://www.archive.org/download/SYS001/SYS001_-_1_The_Force_-_Video_Center_Digital.mp3
2,1,353,SYS001,3,Galactic Alliance (Digital),2,The Force,http://www.archive.org/download/SYS001/SYS001_-_2_The_Force_-_Galactic_Alliance_Digital.mp3
3,1,221,jamendo-101727,3,Requiem for a fish,1,The Freak Fandango Orchestra,http://www.archive.org/download/jamendo-101727/01.mp3
3,1,217,jamendo-101727,3,Late as usual,2,The Freak Fandango Orchestra,http://www.archive.org/download/jamendo-101727/02.mp3
2,1,230,jamendo-101727,3,Balkan Beats,3,The Freak Fandango Orchestra,http://www.archive.org/download/jamendo-101727/03.mp3
3,1,257,jamendo-101727,3,No means no,4,The Freak Fandango Orchestra,http://www.archive.org/download/jamendo-101727/04.mp3
2,1,196,jamendo-101727,3,Hitman's Lovesong feat. Paola Graziano,5,The Freak Fandango Orchestra,http://www.archive.org/download/jamendo-101727/05.mp3
3,1,209,jamendo-101727,2,At the beginning,6,The Freak Fandango Orchestra,http://www.archive.org/download/jamendo-101727/06.mp3
2,1,196,jamendo-101727,2,Hitman's Lovesong,7,The Freak Fandango Orchestra,http://www.archive.org/download/jamendo-101727/07.mp3
3,1,387,MLD_018_The_Funk_Junkiez_Ways_Of_Affection_ep,3,Till Love Tears Us Apart (Original Mix),1,The Funk Junkiez,http://www.archive.org/download/MLD_018_The_Funk_Junkiez_Ways_Of_Affection_ep/01_till_love_tears_us_apart_original_mix.mp3
3,1,368,MLD_018_The_Funk_Junkiez_Ways_Of_Affection_ep,3,The Sweetest Emotion (Original Mix),2,The Funk Junkiez,http://www.archive.org/download/MLD_018_The_Funk_Junkiez_Ways_Of_Affection_ep/02_The_Sweetest_Emotion_Original_Mix.mp3
2,1,276,MLD_018_The_Funk_Junkiez_Ways_Of_Affection_ep,2,Till Love Tears Us Apart (Eraser Remix),3,The Funk Junkiez,http://www.archive.org/download/MLD_018_The_Funk_Junkiez_Ways_Of_Affection_ep/03_Till_Love_Tears_Us_Apart_Eraser_Remix.mp3
2,1,331,MLD_018_The_Funk_Junkiez_Ways_Of_Affection_ep,2,Till Love Tears Us Apart (Photophob Remix),4,The Funk Junkiez,http://www.archive.org/download/MLD_018_The_Funk_Junkiez_Ways_Of_Affection_ep/04_Till_Love_Tears_Us_Apart_Photophob_Remix.mp3
1,1,729,Gf07Sleepscapes,2,Sleepscape I,1,The Gack Factory Orchestra,http://www.archive.org/download/Gf07Sleepscapes/01SleepscapeI.mp3
1,1,246,Gf07Sleepscapes,3,Magellanic Cloud,2,The Gack Factory Orchestra,http://www.archive.org/download/Gf07Sleepscapes/02MagellanicCloud1.mp3
2,1,444,Gf07Sleepscapes,1,Shades of Grey,3,The Gack Factory Orchestra,http://www.archive.org/download/Gf07Sleepscapes/03ShadesOfGrey.mp3
1,1,330,Gf07Sleepscapes,3,Little Lights,4,The Gack Factory Orchestra,http://www.archive.org/download/Gf07Sleepscapes/04LittleLights.mp3
1,1,333,Gf07Sleepscapes,3,Sleepscape II,5,The Gack Factory Orchestra,http://www.archive.org/download/Gf07Sleepscapes/05SleepscapeIi.mp3
1,1,181,Gf07Sleepscapes,2,Letters Not Posted,6,The Gack Factory Orchestra,http://www.archive.org/download/Gf07Sleepscapes/06LettersNotPosted.mp3
1,1,111,gf09-the-sun-in-its-jewel-case,2,Intro,1,The Gack Factory Orchestra,http://www.archive.org/download/gf09-the-sun-in-its-jewel-case/01-Intro.mp3
1,1,642,gf09-the-sun-in-its-jewel-case,3,The Sun in its Jewel Case,2,The Gack Factory Orchestra,http://www.archive.org/download/gf09-the-sun-in-its-jewel-case/02-The-Sun-in-its-Jewel-Case.mp3
2,1,531,gf09-the-sun-in-its-jewel-case,2,Moon Woman,3,The Gack Factory Orchestra,http://www.archive.org/download/gf09-the-sun-in-its-jewel-case/03-Moon-Woman.mp3
2,1,394,gf09-the-sun-in-its-jewel-case,3,The Studio,4,The Gack Factory Orchestra,http://www.archive.org/download/gf09-the-sun-in-its-jewel-case/04-The-Studio.mp3
