UID;Artist Name;Track Title;Album Title;Date;Genre;Style;Length;Release;Publisher;Album Artist;Rating;Mood;Track Number;Total Tracks;Disc Number;Total Discs;URL;Play count;First played;Last played;Play stamp;Track URL
mixg01847bj13;Esdo;Boa Jam;Music For Danny DeVito;2011;Electronic;Compilation;235;mixg018;Mixgalaxy Records;Various Artists;2;1;13;16;1;1;http://www.archive.org/details/MIXG018;2;2011-02-10 22:01:18;2011-02-20 17:31:33;2011-02-10 22:01:18, 2011-02-20 17:31:33;?
mixg01845t14;Without Time;Trap;Music For Danny DeVito;2011;Electronic;Compilation;365;mixg018;Mixgalaxy Records;Various Artists;4;2;14;16;1;1;http://www.archive.org/details/MIXG018;3;2011-02-10 22:05:56;2011-12-10 14:09:11;2011-02-10 22:05:56, 2011-07-30 18:54:25, 2011-12-10 14:09:11;?
mixg01870bt15;Fedorov Mark;By The Sea;Music For Danny DeVito;2011;Electronic;Compilation;148;mixg018;Mixgalaxy Records;Various Artists;3;1;15;16;1;1;http://www.archive.org/details/MIXG018;3;2011-02-10 22:10:49;2011-02-20 17:34:59;2011-02-10 22:10:49, 2011-02-16 00:20:49, 2011-02-20 17:34:59;?
mixg01825sr16;Waterplea;Spring Reprise;Music For Danny DeVito;2011;Electronic;Compilation;220;mixg018;Mixgalaxy Records;Various Artists;3;1;16;16;1;1;http://www.archive.org/details/MIXG018;1;2011-02-10 22:13:41;2011-02-10 22:13:41;2011-02-10 22:13:41;?
mixg02515wl01;SiNESTESiA;World Lights;SatYa SeveRa;2011;Electronic;Alternative;295;mixg025;Mixgalaxy Records;SiNESTESiA;1;2;01;10;1;1;http://www.archive.org/details/MIXG025;3;2011-12-08 22:38:54;2012-01-05 19:49:57;2011-12-08 22:38:54, 2011-12-21 23:25:51, 2012-01-05 19:49:57;?
mixg02550tc02;SiNESTESiA;The Change;SatYa SeveRa;2011;Electronic;Alternative;468;mixg025;Mixgalaxy Records;SiNESTESiA;3;3;02;10;1;1;http://www.archive.org/details/MIXG025;2;2011-12-08 22:43:48;2011-12-20 02:20:09;2011-12-08 22:43:48, 2011-12-20 02:20:09;?
mixg02513tt03;SiNESTESiA;Telegram to God;SatYa SeveRa;2011;Electronic;Alternative;381;mixg025;Mixgalaxy Records;SiNESTESiA;3;2;03;10;1;1;http://www.archive.org/details/MIXG025;2;2011-12-08 22:51:36;2012-01-22 04:31:19;2011-12-08 22:51:36, 2012-01-22 04:31:19;?
mixg02591a04;SiNESTESiA;Ashtavakra;SatYa SeveRa;2011;Electronic;Alternative;331;mixg025;Mixgalaxy Records;SiNESTESiA;2;1;04;10;1;1;http://www.archive.org/details/MIXG025;1;2011-12-09 17:00:10;2011-12-09 17:00:10;2011-12-09 17:00:10;?
mixg02561l05;SiNESTESiA;Liberty;SatYa SeveRa;2011;Electronic;Alternative;317;mixg025;Mixgalaxy Records;SiNESTESiA;3;2;05;10;1;1;http://www.archive.org/details/MIXG025;1;2011-12-24 18:13:52;2011-12-24 18:13:52;2011-12-24 18:13:52;?
mixg02590a06;SiNESTESiA;Abroad;SatYa SeveRa;2011;Electronic;Alternative;421;mixg025;Mixgalaxy Records;SiNESTESiA;2;2;06;10;1;1;http://www.archive.org/details/MIXG025;3;2012-01-03 20:17:57;2012-01-20 17:10:57;2012-01-03 20:17:57, 2012-01-20 01:18:35, 2012-01-20 17:10:57;?
mixg02535p07;SiNESTESiA;Pole;SatYa SeveRa;2011;Electronic;Alternative;348;mixg025;Mixgalaxy Records;SiNESTESiA;2;2;07;10;1;1;http://www.archive.org/details/MIXG025;3;2011-12-21 22:12:28;2012-01-17 00:11:17;2011-12-21 22:12:28, 2011-12-23 18:34:44, 2012-01-17 00:11:17;?
mixg02549md08;SiNESTESiA;Mushroom Dance;SatYa SeveRa;2011;Electronic;Alternative;501;mixg025;Mixgalaxy Records;SiNESTESiA;2;2;08;10;1;1;http://www.archive.org/details/MIXG025;1;2012-01-03 20:18:25;2012-01-03 20:18:25;2012-01-03 20:18:25;?
mixg02583ss09;SiNESTESiA;Satya Severa;SatYa SeveRa;2011;Electronic;Alternative;344;mixg025;Mixgalaxy Records;SiNESTESiA;1;2;09;10;1;1;http://www.archive.org/details/MIXG025;2;2011-12-10 17:51:01;2012-01-18 22:10:27;2011-12-10 17:51:01, 2012-01-18 22:10:27;?
mixg02551sm10;SiNESTESiA;Star MA9I (live);SatYa SeveRa;2011;Electronic;Alternative;417;mixg025;Mixgalaxy Records;SiNESTESiA;4;2;10;10;1;1;http://www.archive.org/details/MIXG025;2;2011-12-10 18:02:02;2012-01-08 14:46:30;2011-12-10 18:02:02, 2012-01-08 14:46:30;?
MNF00542lt01;MALA;Loose Tight;Number One EP;2009;Electronic;IDM;335;MNF005;Monofonicos;MALA;2;2;01;06;1;1;http://www.archive.org/details/MNF005_MALA_Number_One_EP;1;2011-12-09 18:31:29;2011-12-09 18:31:29;2011-12-09 18:31:29;?
MNF00504si02;MALA;Something in Deep;Number One EP;2009;Electronic;IDM;378;MNF005;Monofonicos;MALA;2;2;02;06;1;1;http://www.archive.org/details/MNF005_MALA_Number_One_EP;1;2011-12-24 14:01:16;2011-12-24 14:01:16;2011-12-24 14:01:16;?
MNF00580ba03;MALA;Back and Forth;Number One EP;2009;Electronic;IDM;221;MNF005;Monofonicos;MALA;2;2;03;06;1;1;http://www.archive.org/details/MNF005_MALA_Number_One_EP;1;2012-01-03 20:20:20;2012-01-03 20:20:20;2012-01-03 20:20:20;?
MNF00578si04;MALA;Something in Deep (Dijon Triathlon Rework);Number One EP;2009;Electronic;IDM;338;MNF005;Monofonicos;MALA;3;2;04;06;1;1;http://www.archive.org/details/MNF005_MALA_Number_One_EP;1;2011-12-20 14:17:41;2011-12-20 14:17:41;2011-12-20 14:17:41;?
MNF00519si05;MALA;Something in Deep (Sesiones de Mariguana Remix);Number One EP;2009;Electronic;IDM;304;MNF005;Monofonicos;MALA;2;2;05;06;1;1;http://www.archive.org/details/MNF005_MALA_Number_One_EP;3;2011-12-20 12:32:58;2012-01-05 19:33:49;2011-12-20 12:32:58, 2011-12-20 14:23:20, 2012-01-05 19:33:49;?
MNF00500si06;MALA;Something in Deep (Dsum Remix);Number One EP;2009;Electronic;IDM;447;MNF005;Monofonicos;MALA;2;2;06;06;1;1;http://www.archive.org/details/MNF005_MALA_Number_One_EP;1;2011-12-20 01:35:33;2011-12-20 01:35:33;2011-12-20 01:35:33;?
MNF00857p01;Vandelklang;P1;Jugo De Naranjo;2011;Electronic;House;442;MNF008;Monofonicos;Vandelklang;3;1;01;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;3;2011-12-22 23:15:46;2012-01-05 19:19:41;2011-12-22 23:15:46, 2011-12-23 23:07:38, 2012-01-05 19:19:41;?
MNF00839p02;Vandelklang;Perdedor;Jugo De Naranjo;2011;Electronic;House;325;MNF008;Monofonicos;Vandelklang;3;2;02;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;2;2012-01-03 19:23:39;2012-01-06 01:50:20;2012-01-03 19:23:39, 2012-01-06 01:50:20;?
MNF00872lh03;Vandelklang;La Hormiga Toca Piano;Jugo De Naranjo;2011;Electronic;House;408;MNF008;Monofonicos;Vandelklang;2;2;03;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;1;2012-01-03 19:29:04;2012-01-03 19:29:04;2012-01-03 19:29:04;?
MNF00883jd04;Vandelklang;Jugo De Naranjo;Jugo De Naranjo;2011;Electronic;House;122;MNF008;Monofonicos;Vandelklang;2;2;04;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;1;2012-01-03 19:31:31;2012-01-03 19:31:31;2012-01-03 19:31:31;?
MNF00881o05;Vandelklang;Ocio;Jugo De Naranjo;2011;Electronic;House;328;MNF008;Monofonicos;Vandelklang;2;2;05;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;1;2011-12-21 18:22:07;2011-12-21 18:22:07;2011-12-21 18:22:07;?
MNF00859d06;Vandelklang;Ding;Jugo De Naranjo;2011;Electronic;House;169;MNF008;Monofonicos;Vandelklang;2;2;06;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;1;2011-12-24 00:47:29;2011-12-24 00:47:29;2011-12-24 00:47:29;?
MNF00825c07;Vandelklang;Camayeye - Feat. Joed Kleem;Jugo De Naranjo;2011;Electronic;House;446;MNF008;Monofonicos;Vandelklang;2;2;07;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;1;2011-12-29 02:17:40;2011-12-29 02:17:40;2011-12-29 02:17:40;?
MNF00855p08;Vandelklang;P2;Jugo De Naranjo;2011;Electronic;House;353;MNF008;Monofonicos;Vandelklang;2;2;08;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;1;2011-12-12 00:10:23;2011-12-12 00:10:23;2011-12-12 00:10:23;?
MNF00886mh09;Vandelklang;Mi House P;Jugo De Naranjo;2011;Electronic;House;406;MNF008;Monofonicos;Vandelklang;2;2;09;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;1;2012-01-03 19:33:33;2012-01-03 19:33:33;2012-01-03 19:33:33;?
MNF00822l10;Vandelklang;Lento - Feat. Joed Kleem;Jugo De Naranjo;2011;Electronic;House;159;MNF008;Monofonicos;Vandelklang;3;2;10;10;1;1;http://www.archive.org/details/MNF008_Vandelklang-Jugo_De_Naranjo;1;2011-12-29 02:11:16;2011-12-29 02:11:16;2011-12-29 02:11:16;?
mtcomp00156sl01;Jiva;Sous L'eau A Pied;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;226;mtcomp001;Monotonik;Various Artists;2;1;01;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-07-26 00:35:32;2011-08-14 15:03:37;2011-07-26 00:35:32, 2011-08-03 18:30:00, 2011-08-14 15:03:37;?
mtcomp00128g02;Distance/Lackluster;Gobblad;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;293;mtcomp001;Monotonik;Various Artists;2;1;02;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-07-26 00:39:18;2011-08-14 14:43:11;2011-07-26 00:39:18, 2011-08-03 18:33:47, 2011-08-14 14:43:11;?
mtcomp00112di03;Hoffman/Monotonik;Deep Impact;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;344;mtcomp001;Monotonik;Various Artists;2;2;03;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-07-26 00:44:12;2011-08-03 18:38:40;2011-07-26 00:44:12, 2011-08-03 18:38:40;?
mtcomp001287004;3818919/W;702;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;271;mtcomp001;Monotonik;Various Artists;2;1;04;84;1;1;http://www.archive.org/details/mtcomp001;5;2011-07-26 00:44:40;2011-08-14 16:21:20;2011-07-26 00:44:40, 2011-08-03 18:44:23, 2011-08-11 00:11:04, 2011-08-11 19:31:47, 2011-08-14 16:21:20;?
mtcomp00127co05;Kuu;Contours Of Infinity;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;414;mtcomp001;Monotonik;Various Artists;3;1;05;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-03 18:48:54;2011-08-03 18:48:54;2011-08-03 18:48:54;?
mtcomp00128bm06;Lackluster;Bothersome (Mother Mix);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;342;mtcomp001;Monotonik;Various Artists;2;1;06;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-03 18:55:47;2011-09-11 23:22:51;2011-08-03 18:55:47, 2011-09-11 21:04:47, 2011-09-11 23:22:51;?
mtcomp00188re07;Hoffman;Rewired Electronics;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;553;mtcomp001;Monotonik;Various Artists;3;2;07;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-03 19:01:29;2011-09-17 11:54:28;2011-08-03 19:01:29, 2011-08-06 01:04:40, 2011-09-17 11:54:28;?
mtcomp00101ns08;3818919/W;Nachos Supreme;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;286;mtcomp001;Monotonik;Various Artists;1;2;08;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-16 20:46:51;2011-08-16 20:46:51;2011-08-16 20:46:51;?
mtcomp00153a09;3818919/W;Ages;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;237;mtcomp001;Monotonik;Various Artists;1;2;09;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-10 22:55:35;2011-08-10 22:55:35;2011-08-10 22:55:35;?
mtcomp00189s10;3818919/W;Shift-break;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;205;mtcomp001;Monotonik;Various Artists;1;2;10;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-15 22:08:47;2011-09-10 17:46:51;2011-08-15 22:08:47, 2011-09-10 17:46:51;?
mtcomp00115c11;3818919/W;Cheshire;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;216;mtcomp001;Monotonik;Various Artists;2;1;11;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-10 23:45:01;2011-08-10 23:45:01;2011-08-10 23:45:01;?
mtcomp00111sp12;Bearded Vault System;Selling Puppies From A Tray;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;312;mtcomp001;Monotonik;Various Artists;1;2;12;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-11 20:13:21;2011-09-18 14:16:31;2011-08-11 20:13:21, 2011-09-18 14:16:31;?
mtcomp00122ob13;Thug;Obatem By Night;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;290;mtcomp001;Monotonik;Various Artists;2;2;13;84;1;1;http://www.archive.org/details/mtcomp001;5;2011-08-14 20:10:14;2011-09-18 15:34:41;2011-08-14 20:10:14, 2011-09-04 21:27:38, 2011-09-11 11:50:13, 2011-09-18 13:50:23, 2011-09-18 15:34:41;?
mtcomp00133sf14;Sushi Brother;Shadowfighter (Frank B Remix);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;307;mtcomp001;Monotonik;Various Artists;1;2;14;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 14:16:24;2011-09-06 19:12:50;2011-08-14 14:16:24, 2011-09-06 19:12:50;?
mtcomp001604c15;Vim!;4-bit Christmas;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;107;mtcomp001;Monotonik;Various Artists;1;2;15;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-14 11:54:32;2011-12-23 20:42:08;2011-08-14 11:54:32, 2011-09-04 23:17:02, 2011-12-23 20:42:08;?
mtcomp00100ww16;Vim!;Wakey Wakey Wales - It's Xmas!;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;242;mtcomp001;Monotonik;Various Artists;2;2;16;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-11 22:32:56;2011-08-14 14:25:03;2011-08-11 22:32:56, 2011-08-14 14:25:03;?
mtcomp00139jf17;Vektrex;Jacket From Planet Pluto;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;195;mtcomp001;Monotonik;Various Artists;1;2;17;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-15 22:02:51;2011-09-11 18:10:44;2011-08-15 22:02:51, 2011-09-07 23:31:00, 2011-09-11 18:10:44;?
mtcomp00123pp18;Vektrex;Perfect Pitch;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;95;mtcomp001;Monotonik;Various Artists;1;2;18;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-11 22:36:30;2011-08-11 22:36:30;2011-08-11 22:36:30;?
mtcomp00104e19;Lindon;Eksajoule;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;257;mtcomp001;Monotonik;Various Artists;1;2;19;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-16 20:39:27;2011-09-11 22:08:14;2011-08-16 20:39:27, 2011-09-11 22:08:14;?
mtcomp001901320;Lackluster;13/10/99;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;230;mtcomp001;Monotonik;Various Artists;2;1;20;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-14 19:29:25;2011-08-14 19:29:25;2011-08-14 19:29:25;?
mtcomp00141l21;Sushi Brother;Lionfish;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;228;mtcomp001;Monotonik;Various Artists;2;2;21;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 14:04:50;2011-09-04 17:49:41;2011-08-14 14:04:50, 2011-09-04 17:49:41;?
mtcomp00175sm22;Colongib;Scopedog, Mechanical Man;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;415;mtcomp001;Monotonik;Various Artists;1;2;22;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-15 21:37:22;2011-09-18 15:42:30;2011-08-15 21:37:22, 2011-09-18 15:42:30;?
mtcomp00141fa23;Vim!;Fit At The Front;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;196;mtcomp001;Monotonik;Various Artists;2;2;23;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-15 02:05:42;2011-09-16 23:35:06;2011-08-15 02:05:42, 2011-09-16 23:35:06;?
mtcomp00105as24;Hoffman;Assault Systems;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;489;mtcomp001;Monotonik;Various Artists;2;3;24;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-14 19:21:17;2011-09-18 14:21:22;2011-08-14 19:21:17, 2011-09-17 11:15:34, 2011-09-18 14:21:22;?
mtcomp00198s25;Thug;Sudafed_x2;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;181;mtcomp001;Monotonik;Various Artists;2;2;25;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 18:30:40;2011-09-04 23:54:17;2011-08-14 18:30:40, 2011-09-04 23:54:17;?
mtcomp00104f26;Sleepy;Foob;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;432;mtcomp001;Monotonik;Various Artists;2;1;26;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-14 23:15:22;2011-09-11 21:38:07;2011-08-14 23:15:22, 2011-09-11 21:28:44, 2011-09-11 21:38:07;?
mtcomp00176cs27;Radix;Counting Stars;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;187;mtcomp001;Monotonik;Various Artists;2;1;27;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 14:40:04;2011-09-17 04:13:45;2011-08-14 14:40:04, 2011-09-17 04:13:45;?
mtcomp00169wl28;Super Science;We're Like Air..;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;276;mtcomp001;Monotonik;Various Artists;3;2;28;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 15:47:08;2011-09-17 00:46:17;2011-08-14 15:47:08, 2011-09-17 00:46:17;?
mtcomp00149ob29;Pretty Boy Cross Over;Oranje Bloom;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;372;mtcomp001;Monotonik;Various Artists;2;1;29;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-06 03:12:17;2011-09-18 15:42:48;2011-08-06 03:12:17, 2011-09-17 04:00:19, 2011-09-18 15:42:48;?
mtcomp00103w30;Thug;Werdan;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;346;mtcomp001;Monotonik;Various Artists;3;2;30;84;1;1;http://www.archive.org/details/mtcomp001;4;2011-08-06 03:18:29;2011-09-17 00:46:03;2011-08-06 03:18:29, 2011-08-14 15:15:41, 2011-09-04 21:44:17, 2011-09-17 00:46:03;?
mtcomp00112um31;Veer Nales;Underwater Mario (Illadomermx);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;115;mtcomp001;Monotonik;Various Artists;1;2;31;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-06 00:52:34;2011-09-18 14:10:29;2011-08-06 00:52:34, 2011-09-18 14:10:29;?
mtcomp00161bm32;Leak;Boss Mario (Broken Remix);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;200;mtcomp001;Monotonik;Various Artists;2;2;32;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-06 00:54:29;2011-09-11 22:18:54;2011-08-06 00:54:29, 2011-08-14 11:51:12, 2011-09-11 22:18:54;?
mtcomp00135bm33;Klunko;Bowser Mario (Plumberscrack);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;301;mtcomp001;Monotonik;Various Artists;1;2;33;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-15 02:00:41;2011-09-18 15:43:05;2011-08-15 02:00:41, 2011-09-18 15:43:05;?
mtcomp00117hm34;Bovaflux;Happy Mario (5am Bugfix Mix);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;83;mtcomp001;Monotonik;Various Artists;1;2;34;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-15 20:26:44;2011-08-15 20:26:44;2011-08-15 20:26:44;?
mtcomp00161fm35;Daverout;Fanfare Mario (Landofdrumsrmx);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;176;mtcomp001;Monotonik;Various Artists;1;2;35;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 19:36:28;2011-09-04 17:40:31;2011-08-14 19:36:28, 2011-09-04 17:40:31;?
mtcomp00133fm36;Xllv;Flying Mario (Xllv Remix);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;214;mtcomp001;Monotonik;Various Artists;2;2;36;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 11:57:21;2011-09-05 00:18:01;2011-08-14 11:57:21, 2011-09-05 00:18:01;?
mtcomp00165um37;Veer Nales;Underwater Mario (Prcnrmx);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;95;mtcomp001;Monotonik;Various Artists;1;2;37;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 19:19:41;2011-09-04 16:44:31;2011-08-14 19:19:41, 2011-09-04 16:44:31;?
mtcomp00181mt38;Subi;Mario Theme (Miyamotonian Rmx);Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;301;mtcomp001;Monotonik;Various Artists;3;3;38;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-06 00:55:09;2011-08-06 00:55:09;2011-08-06 00:55:09;?
mtcomp00103ov39;Koji Kondo;Original Versions;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;92;mtcomp001;Monotonik;Various Artists;1;2;39;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-06 01:00:10;2011-08-06 01:00:10;2011-08-06 01:00:10;?
mtcomp00124bb40;Sense;Bubble Blower;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;301;mtcomp001;Monotonik;Various Artists;2;2;40;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-06 01:01:42;2011-09-18 15:43:44;2011-08-06 01:01:42, 2011-08-11 20:18:32, 2011-09-18 15:43:44;?
mtcomp00175hs41;Vae;Harry Slazenger;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;306;mtcomp001;Monotonik;Various Artists;1;1;41;84;1;1;http://www.archive.org/details/mtcomp001;1;2011-08-17 00:00:06;2011-08-17 00:00:06;2011-08-17 00:00:06;?
mtcomp00172ts42;Vim!;Thin Strips Of You;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;227;mtcomp001;Monotonik;Various Artists;3;1;42;84;1;1;http://www.archive.org/details/mtcomp001;2;2011-08-14 19:39:23;2011-09-05 00:08:18;2011-08-14 19:39:23, 2011-09-05 00:08:18;?
mtcomp00197jb43;Vim!;Jackie Batey;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;107;mtcomp001;Monotonik;Various Artists;2;2;43;84;1;1;http://www.archive.org/details/mtcomp001;4;2011-08-06 02:59:18;2011-09-10 18:00:26;2011-08-06 02:59:18, 2011-08-14 14:50:15, 2011-09-10 17:58:50, 2011-09-10 18:00:26;?
mtcomp00148ad44;Vim!;Angel Delight Saved Me;Monotonik Release Compilation #1 [mtk001-050];2001;Electronic;Compilation;151;mtcomp001;Monotonik;Various Artists;2;1;44;84;1;1;http://www.archive.org/details/mtcomp001;3;2011-08-18 20:35:31;2011-09-05 22:23:51;2011-08-18 20:35:31, 2011-09-05 00:19:26, 2011-09-05 22:23:51;?
